Table_Id,City,Summary_Level,Place_Fips,Geo_Id,State,State_Fips,Total_Population
128725,Plover village,160,63525,16000US5563525,WI,55,12255
128726,Plum City village,160,63600,16000US5563600,WI,55,586
128727,Plymouth,160,63700,16000US5563700,WI,55,8427
128728,Polonia,160,63925,16000US5563925,WI,55,568
128729,Poplar village,160,63975,16000US5563975,WI,55,590
128730,Portage,160,64100,16000US5564100,WI,55,10232
128731,Port Edwards village,160,64175,16000US5564175,WI,55,1660
128732,Port Washington,160,64450,16000US5564450,WI,55,11481
128733,Port Wing,160,64500,16000US5564500,WI,55,137
128734,Post Lake,160,64550,16000US5564550,WI,55,359
128735,Potosi village,160,64625,16000US5564625,WI,55,709
128736,Potter village,160,64675,16000US5564675,WI,55,303
128737,Potter Lake,160,64700,16000US5564700,WI,55,1092
128738,Pound village,160,64750,16000US5564750,WI,55,504
128739,Powers Lake,160,64825,16000US5564825,WI,55,1150
128740,Poynette village,160,64900,16000US5564900,WI,55,2636
128741,Poy Sippi,160,64950,16000US5564950,WI,55,282
128742,Prairie du Chien,160,65050,16000US5565050,WI,55,5809
128743,Prairie du Sac village,160,65100,16000US5565100,WI,55,4168
128744,Prairie Farm village,160,65150,16000US5565150,WI,55,485
128745,Prentice village,160,65325,16000US5565325,WI,55,640
128746,Prescott,160,65375,16000US5565375,WI,55,4212
128747,Princeton,160,65600,16000US5565600,WI,55,1191
128748,Pulaski village,160,65675,16000US5565675,WI,55,3531
128749,Pulcifer,160,65725,16000US5565725,WI,55,156
128750,Racine,160,66000,16000US5566000,WI,55,78127
128751,Radisson village,160,66050,16000US5566050,WI,55,134
128752,Randolph village,160,66150,16000US5566150,WI,55,1711
128753,Random Lake village,160,66200,16000US5566200,WI,55,1550
128754,Readstown village,160,66450,16000US5566450,WI,55,442
128755,Redgranite village,160,66625,16000US5566625,WI,55,2110
128756,Reedsburg,160,66800,16000US5566800,WI,55,9468
128757,Reedsville village,160,66875,16000US5566875,WI,55,1088
128758,Reeseville village,160,66900,16000US5566900,WI,55,663
128759,Reserve,160,67050,16000US5567050,WI,55,448
128760,Rewey village,160,67100,16000US5567100,WI,55,308
128761,Rhinelander,160,67200,16000US5567200,WI,55,7583
128762,Rib Lake village,160,67275,16000US5567275,WI,55,1061
128763,Rib Mountain,160,67320,16000US5567320,WI,55,5714
128764,Rice Lake,160,67350,16000US5567350,WI,55,8355
128765,Richfield village,160,67475,16000US5567475,WI,55,11410
128766,Richland Center,160,67625,16000US5567625,WI,55,5094
128767,Ridgeland village,160,67800,16000US5567800,WI,55,230
128768,Ridgeway village,160,67875,16000US5567875,WI,55,591
128769,Rio village,160,68100,16000US5568100,WI,55,1102
128770,Ripon,160,68175,16000US5568175,WI,55,7690
128771,River Falls,160,68275,16000US5568275,WI,55,15103
128772,River Hills village,160,68325,16000US5568325,WI,55,1472
128773,Roberts village,160,68475,16000US5568475,WI,55,1645
128774,Rochester village,160,68550,16000US5568550,WI,55,3706
128775,Rockdale village,160,68725,16000US5568725,WI,55,202
128776,Rockland village,160,68900,16000US5568900,WI,55,661
128777,Rock Springs village,160,68975,16000US5568975,WI,55,386
128778,Rome,160,69300,16000US5569300,WI,55,750
128779,Rosendale village,160,69525,16000US5569525,WI,55,934
128780,Rosholt village,160,69575,16000US5569575,WI,55,426
128781,Rothschild village,160,69725,16000US5569725,WI,55,5287
128782,Rudolph village,160,70000,16000US5570000,WI,55,471
128783,St. Cloud village,160,70500,16000US5570500,WI,55,494
128784,St. Croix Falls,160,70550,16000US5570550,WI,55,2082
128785,St. Francis,160,70650,16000US5570650,WI,55,9549
128786,St. Joseph,160,70800,16000US5570800,WI,55,431
128787,St. Nazianz village,160,71025,16000US5571025,WI,55,638
128788,St. Peter,160,71050,16000US5571050,WI,55,1401
128789,Sandy Hook,160,71585,16000US5571585,WI,55,465
128790,Sauk City village,160,71650,16000US5571650,WI,55,3461
128791,Saukville village,160,71700,16000US5571700,WI,55,4484
128792,Saxon,160,71850,16000US5571850,WI,55,64
128793,Sayner,160,71950,16000US5571950,WI,55,131
128794,Scandinavia village,160,71975,16000US5571975,WI,55,358
128795,Schofield,160,72150,16000US5572150,WI,55,2104
128796,Sextonville,160,72650,16000US5572650,WI,55,366
128797,Seymour,160,72670,16000US5572670,WI,55,1579
128798,Seymour,160,72725,16000US5572725,WI,55,3450
128799,Sharon village,160,72875,16000US5572875,WI,55,1632
128800,Shawano,160,72925,16000US5572925,WI,55,9181
128801,Sheboygan,160,72975,16000US5572975,WI,55,48853
128802,Sheboygan Falls,160,73025,16000US5573025,WI,55,7803
128803,Sheldon village,160,73175,16000US5573175,WI,55,215
128804,Shell Lake,160,73200,16000US5573200,WI,55,1375
128805,Sherwood village,160,73525,16000US5573525,WI,55,2810
128806,Shiocton village,160,73625,16000US5573625,WI,55,892
128807,Shorewood village,160,73725,16000US5573725,WI,55,13284
128808,Shorewood Hills village,160,73750,16000US5573750,WI,55,1839
128809,Shullsburg,160,73825,16000US5573825,WI,55,1115
128810,Silver Lake village,160,74025,16000US5574025,WI,55,2270
128811,Siren village,160,74175,16000US5574175,WI,55,806
128812,Sister Bay village,160,74225,16000US5574225,WI,55,734
128813,Slinger village,160,74400,16000US5574400,WI,55,5148
128814,Sobieski,160,74500,16000US5574500,WI,55,499
128815,Soldiers Grove village,160,74550,16000US5574550,WI,55,592
128816,Solon Springs village,160,74575,16000US5574575,WI,55,575
128817,Somerset village,160,74675,16000US5574675,WI,55,2671
128818,South Milwaukee,160,75125,16000US5575125,WI,55,21229
128819,South Wayne village,160,75275,16000US5575275,WI,55,447
128820,Sparta,160,75325,16000US5575325,WI,55,9638
128821,Spencer village,160,75400,16000US5575400,WI,55,2030
128822,Spooner,160,75625,16000US5575625,WI,55,2625
128823,Springbrook,160,75775,16000US5575775,WI,55,91
128824,Springfield,160,75975,16000US5575975,WI,55,236
128825,Spring Green village,160,76025,16000US5576025,WI,55,1709
128826,Spring Valley village,160,76300,16000US5576300,WI,55,1414
128827,Stanley,160,76625,16000US5576625,WI,55,3608
128828,Star Prairie village,160,76825,16000US5576825,WI,55,617
128829,Stetsonville village,160,77100,16000US5577100,WI,55,605
128830,Steuben village,160,77175,16000US5577175,WI,55,109
128831,Stevens Point,160,77200,16000US5577200,WI,55,26769
128832,Stockbridge village,160,77400,16000US5577400,WI,55,765
128833,Stockholm village,160,77475,16000US5577475,WI,55,78
128834,Stoddard village,160,77550,16000US5577550,WI,55,824
128835,Stone Lake,160,77625,16000US5577625,WI,55,176
128836,Stoughton,160,77675,16000US5577675,WI,55,12976
128837,Stratford village,160,77750,16000US5577750,WI,55,1726
128838,Strum village,160,77825,16000US5577825,WI,55,999
128839,Sturgeon Bay,160,77875,16000US5577875,WI,55,9043
128840,Sturtevant village,160,77925,16000US5577925,WI,55,6983
128841,Suamico village,160,77975,16000US5577975,WI,55,11787
128842,Sullivan village,160,78175,16000US5578175,WI,55,693
128843,Summit village,160,78375,16000US5578375,WI,55,4738
128844,Summit Lake,160,78425,16000US5578425,WI,55,148
128845,Sun Prairie,160,78600,16000US5578600,WI,55,31174
128846,Superior,160,78650,16000US5578650,WI,55,26817
128847,Superior village,160,78660,16000US5578660,WI,55,700
128848,Suring village,160,78725,16000US5578725,WI,55,344
128849,Sussex village,160,78750,16000US5578750,WI,55,10680
128850,Tainter Lake,160,78980,16000US5578980,WI,55,2764
128851,Taycheedah,160,79100,16000US5579100,WI,55,844
128852,Taylor village,160,79150,16000US5579150,WI,55,487
128853,Tennyson village,160,79250,16000US5579250,WI,55,347
128854,Theresa village,160,79375,16000US5579375,WI,55,1175
128855,Thiensville village,160,79475,16000US5579475,WI,55,3203
128856,Thornton,160,79600,16000US5579600,WI,55,100
128857,Thorp,160,79625,16000US5579625,WI,55,1631
128858,Three Lakes,160,79675,16000US5579675,WI,55,437
128859,Tichigan,160,79740,16000US5579740,WI,55,5524
128860,Tigerton village,160,79825,16000US5579825,WI,55,923
128861,Tilleda,160,79900,16000US5579900,WI,55,72
128862,Tomah,160,80075,16000US5580075,WI,55,9326
128863,Tomahawk,160,80125,16000US5580125,WI,55,3309
128864,Tony village,160,80225,16000US5580225,WI,55,89
128865,Townsend,160,80300,16000US5580300,WI,55,81
128866,Trego,160,80425,16000US5580425,WI,55,141
128867,Trempealeau village,160,80475,16000US5580475,WI,55,1717
128868,Tunnel City,160,81025,16000US5581025,WI,55,186
128869,Turtle Lake village,160,81075,16000US5581075,WI,55,1115
128870,Turtle Lake,160,81090,16000US5581090,WI,55,350
128871,Tustin,160,81150,16000US5581150,WI,55,114
128872,Twin Lakes village,160,81250,16000US5581250,WI,55,6031
128873,Two Rivers,160,81325,16000US5581325,WI,55,11500
128874,Union Center village,160,81725,16000US5581725,WI,55,172
128875,Union Grove village,160,81775,16000US5581775,WI,55,4891
128876,Unity village,160,81850,16000US5581850,WI,55,337
128877,Valders village,160,82200,16000US5582200,WI,55,1041
128878,Van Dyne,160,82450,16000US5582450,WI,55,258
128879,Verona,160,82600,16000US5582600,WI,55,11723
128880,Vesper village,160,82650,16000US5582650,WI,55,636
128881,Viola village,160,82900,16000US5582900,WI,55,770
128882,Viroqua,160,82925,16000US5582925,WI,55,4363
128883,Wabeno,160,83000,16000US5583000,WI,55,456
128884,Waldo village,160,83100,16000US5583100,WI,55,542
128885,Wales village,160,83175,16000US5583175,WI,55,2573
128886,Walworth village,160,83250,16000US5583250,WI,55,2824
128887,Warrens village,160,83450,16000US5583450,WI,55,435
128888,Washburn,160,83525,16000US5583525,WI,55,2094
128889,Waterford village,160,83825,16000US5583825,WI,55,5348
128890,Waterloo,160,83925,16000US5583925,WI,55,3345
128891,Watertown,160,83975,16000US5583975,WI,55,23878
128892,Waubeka,160,84150,16000US5584150,WI,55,813
128893,Waukau,160,84200,16000US5584200,WI,55,312
128894,Waukesha,160,84250,16000US5584250,WI,55,71324
128895,Waumandee,160,84300,16000US5584300,WI,55,55
128896,Waunakee village,160,84350,16000US5584350,WI,55,12846
128897,Waupaca,160,84375,16000US5584375,WI,55,6006
128898,Waupun,160,84425,16000US5584425,WI,55,11355
128899,Wausau,160,84475,16000US5584475,WI,55,39210
128900,Wausaukee village,160,84525,16000US5584525,WI,55,479
128901,Wautoma,160,84625,16000US5584625,WI,55,1960
128902,Wauwatosa,160,84675,16000US5584675,WI,55,47126
128903,Wauzeka village,160,84725,16000US5584725,WI,55,777
128904,Webster village,160,85025,16000US5585025,WI,55,623
128905,West Allis,160,85300,16000US5585300,WI,55,60677
128906,West Baraboo village,160,85325,16000US5585325,WI,55,1747
128907,West Bend,160,85350,16000US5585350,WI,55,31611
128908,Westboro,160,85425,16000US5585425,WI,55,210
128909,Westby,160,85475,16000US5585475,WI,55,2147
128910,Westfield village,160,85575,16000US5585575,WI,55,1328
128911,West Milwaukee village,160,85875,16000US5585875,WI,55,4222
128912,Weston village,160,86025,16000US5586025,WI,55,14956
128913,West Salem village,160,86275,16000US5586275,WI,55,4936
128914,Weyauwega,160,86400,16000US5586400,WI,55,1696
128915,Weyerhaeuser village,160,86450,16000US5586450,WI,55,252
128916,Wheeler village,160,86575,16000US5586575,WI,55,337
128917,Whitefish Bay village,160,86700,16000US5586700,WI,55,14122
128918,Whitehall,160,86725,16000US5586725,WI,55,1676
128919,White Lake village,160,86750,16000US5586750,WI,55,333
128920,Whitelaw village,160,86775,16000US5586775,WI,55,692
128921,Whitewater,160,86925,16000US5586925,WI,55,14866
128922,Whiting village,160,86975,16000US5586975,WI,55,1664
128923,Whittlesey,160,87000,16000US5587000,WI,55,131
128924,Wild Rose village,160,87075,16000US5587075,WI,55,800
128925,Williams Bay village,160,87200,16000US5587200,WI,55,2593
128926,Wilmot,160,87325,16000US5587325,WI,55,225
128927,Wilson village,160,87475,16000US5587475,WI,55,266
128928,Wilton village,160,87525,16000US5587525,WI,55,578
128929,Abbotsford,160,100,16000US5500100,WI,55,2179
128930,Winchester,160,87625,16000US5587625,WI,55,619
128931,Wind Lake,160,87675,16000US5587675,WI,55,5384
128932,Wind Point village,160,87700,16000US5587700,WI,55,1749
128933,Windsor,160,87725,16000US5587725,WI,55,3876
128934,Winneconne village,160,87900,16000US5587900,WI,55,2487
128935,Winter village,160,87975,16000US5587975,WI,55,288
128936,Wiota,160,88025,16000US5588025,WI,55,111
128937,Wisconsin Dells,160,88150,16000US5588150,WI,55,2255
128938,Wisconsin Rapids,160,88200,16000US5588200,WI,55,18104
128939,Withee village,160,88275,16000US5588275,WI,55,512
128940,Abrams,160,150,16000US5500150,WI,55,401
128941,Wittenberg village,160,88325,16000US5588325,WI,55,1029
128942,Wonewoc village,160,88500,16000US5588500,WI,55,850
128943,Woodford,160,88675,16000US5588675,WI,55,75
128944,Woodman village,160,88825,16000US5588825,WI,55,109
128945,Woodruff,160,88925,16000US5588925,WI,55,709
128946,Woodville village,160,89025,16000US5589025,WI,55,1195
128947,Wrightstown village,160,89150,16000US5589150,WI,55,3205
128948,Wyeville village,160,89275,16000US5589275,WI,55,149
128949,Wyocena village,160,89300,16000US5589300,WI,55,694
128950,Yuba village,160,89625,16000US5589625,WI,55,63
128951,Adams,160,275,16000US5500275,WI,55,1660
128952,Zoar,160,89760,16000US5589760,WI,55,161
128953,Adell village,160,450,16000US5500450,WI,55,459
128954,Albany village,160,750,16000US5500750,WI,55,1268
128955,Algoma,160,1000,16000US5501000,WI,55,3131
128956,Allenton,160,1100,16000US5501100,WI,55,950
128957,Allouez village,160,1150,16000US5501150,WI,55,13947
128958,Alma,160,1225,16000US5501225,WI,55,678
128959,Alma Center village,160,1300,16000US5501300,WI,55,514
128960,Almena village,160,1325,16000US5501325,WI,55,684
128961,Almond village,160,1400,16000US5501400,WI,55,510
128962,Altoona,160,1550,16000US5501550,WI,55,7053
128963,Amberg,160,1650,16000US5501650,WI,55,164
128964,Amery,160,1725,16000US5501725,WI,55,2865
128965,Amherst village,160,1750,16000US5501750,WI,55,1220
128966,Bethlehem village,160,6940,16000US5406940,WV,54,2589
128967,Beverly,160,6988,16000US5406988,WV,54,656
128968,Big Chimney,160,7204,16000US5407204,WV,54,301
128969,Big Creek,160,7228,16000US5407228,WV,54,367
128970,Big Sandy,160,7516,16000US5407516,WV,54,185
128971,Birch River,160,7756,16000US5407756,WV,54,62
128972,Blacksville,160,8092,16000US5408092,WV,54,163
128973,Blennerhassett,160,8308,16000US5408308,WV,54,2769
128974,Bluefield,160,8524,16000US5408524,WV,54,10431
128975,Bluewell,160,8764,16000US5408764,WV,54,2535
128976,Boaz,160,8836,16000US5408836,WV,54,1306
128977,Bolivar,160,8932,16000US5408932,WV,54,1236
128978,Bolt,160,8956,16000US5408956,WV,54,598
128979,Boomer,160,9100,16000US5409100,WV,54,923
128980,Bowden,160,9364,16000US5409364,WV,54,0
128981,Bradley,160,9676,16000US5409676,WV,54,1810
128982,Bradshaw,160,9700,16000US5409700,WV,54,293
128983,Bramwell,160,9796,16000US5409796,WV,54,293
128984,Brandonville,160,9844,16000US5409844,WV,54,140
128985,Brandywine,160,9868,16000US5409868,WV,54,119
128986,Brenton,160,9964,16000US5409964,WV,54,207
128987,Bridgeport,160,10180,16000US5410180,WV,54,8338
128988,Brookhaven,160,10420,16000US5410420,WV,54,5384
128989,Bruceton Mills,160,10852,16000US5410852,WV,54,54
128990,Bruno,160,10876,16000US5410876,WV,54,1102
128991,Brush Fork,160,10948,16000US5410948,WV,54,1137
128992,Buckhannon,160,11188,16000US5411188,WV,54,5650
128993,Bud,160,11212,16000US5411212,WV,54,440
128994,Buffalo,160,11284,16000US5411284,WV,54,1331
128995,Burlington,160,11620,16000US5411620,WV,54,243
128996,Burnsville,160,11716,16000US5411716,WV,54,511
128997,Cairo,160,12124,16000US5412124,WV,54,405
128998,Camden-on-Gauley,160,12436,16000US5412436,WV,54,196
128999,Cameron,160,12484,16000US5412484,WV,54,969
129000,Capon Bridge,160,13108,16000US5413108,WV,54,373
129001,Carolina,160,13468,16000US5413468,WV,54,355
129002,Carpendale,160,13525,16000US5413525,WV,54,789
129003,Cass,160,13684,16000US5413684,WV,54,47
129004,Cassville,160,13756,16000US5413756,WV,54,1150
129005,Cedar Grove,160,13924,16000US5413924,WV,54,838
129006,Century,160,14212,16000US5414212,WV,54,185
129007,Ceredo,160,14308,16000US5414308,WV,54,1471
129008,Chapmanville,160,14524,16000US5414524,WV,54,1297
129009,Charleston,160,14600,16000US5414600,WV,54,50566
129010,Charles Town,160,14610,16000US5414610,WV,54,5587
129011,Charlton Heights,160,14630,16000US5414630,WV,54,382
129012,Chattaroy,160,14692,16000US5414692,WV,54,598
129013,Chauncey,160,14716,16000US5414716,WV,54,331
129014,Cheat Lake,160,14775,16000US5414775,WV,54,9219
129015,Chelyan,160,14812,16000US5414812,WV,54,889
129016,Chesapeake,160,15028,16000US5415028,WV,54,1544
129017,Chester,160,15076,16000US5415076,WV,54,2526
129018,Clarksburg,160,15628,16000US5415628,WV,54,16347
129019,Clay,160,15676,16000US5415676,WV,54,607
129020,Clearview village,160,15916,16000US5415916,WV,54,516
129021,Clendenin,160,16012,16000US5416012,WV,54,1033
129022,Coal City,160,16516,16000US5416516,WV,54,1596
129023,Coal Fork,160,16612,16000US5416612,WV,54,1061
129024,Comfort,160,17380,16000US5417380,WV,54,328
129025,Corinne,160,17836,16000US5417836,WV,54,200
129026,Covel,160,18388,16000US5418388,WV,54,174
129027,Cowen,160,18412,16000US5418412,WV,54,527
129028,Crab Orchard,160,18508,16000US5418508,WV,54,2475
129029,Craigsville,160,18604,16000US5418604,WV,54,1779
129030,Cross Lanes,160,19108,16000US5419108,WV,54,10567
129031,Crum,160,19300,16000US5419300,WV,54,175
129032,Crumpler,160,19324,16000US5419324,WV,54,155
129033,Cucumber,160,19492,16000US5419492,WV,54,57
129034,Culloden,160,19516,16000US5419516,WV,54,3549
129035,Dailey,160,19948,16000US5419948,WV,54,101
129036,Daniels,160,20164,16000US5420164,WV,54,2301
129037,Danville,160,20212,16000US5420212,WV,54,688
129038,Davis,160,20428,16000US5420428,WV,54,683
129039,Davy,160,20500,16000US5420500,WV,54,249
129040,Deep Water,160,20764,16000US5420764,WV,54,271
129041,Delbarton,160,20980,16000US5420980,WV,54,547
129042,Despard,160,21316,16000US5421316,WV,54,1560
129043,Dixie,160,21628,16000US5421628,WV,54,135
129044,Dunbar,160,22564,16000US5422564,WV,54,7798
129045,Durbin,160,22852,16000US5422852,WV,54,224
129046,East Bank,160,23092,16000US5423092,WV,54,729
129047,East Dailey,160,23140,16000US5423140,WV,54,434
129048,Eccles,160,23644,16000US5423644,WV,54,118
129049,Eleanor,160,24292,16000US5424292,WV,54,1807
129050,Elizabeth,160,24364,16000US5424364,WV,54,839
129051,Elk Garden,160,24484,16000US5424484,WV,54,120
129052,Elkins,160,24580,16000US5424580,WV,54,7244
129053,Elkview,160,24748,16000US5424748,WV,54,1377
129054,Ellenboro,160,24844,16000US5424844,WV,54,454
129055,Enterprise,160,25516,16000US5425516,WV,54,840
129056,Fairlea,160,26428,16000US5426428,WV,54,1817
129057,Fairmont,160,26452,16000US5426452,WV,54,18773
129058,Fairview,160,26524,16000US5426524,WV,54,354
129059,Falling Spring,160,26692,16000US5426692,WV,54,169
129060,Falling Waters,160,26716,16000US5426716,WV,54,1109
129061,Falls View,160,26812,16000US5426812,WV,54,152
129062,Farmington,160,26932,16000US5426932,WV,54,399
129063,Fayetteville,160,27028,16000US5427028,WV,54,2914
129064,Fenwick,160,27196,16000US5427196,WV,54,130
129065,Flatwoods,160,27868,16000US5427868,WV,54,312
129066,Flemington,160,27940,16000US5427940,WV,54,366
129067,Follansbee,160,28204,16000US5428204,WV,54,2934
129068,Fort Ashby,160,28444,16000US5428444,WV,54,1454
129069,Fort Gay,160,28516,16000US5428516,WV,54,808
129070,Frank,160,28948,16000US5428948,WV,54,81
129071,Franklin,160,29044,16000US5429044,WV,54,726
129072,Friendly,160,29404,16000US5429404,WV,54,77
129073,Gallipolis Ferry,160,29716,16000US5429716,WV,54,996
129074,Galloway,160,29740,16000US5429740,WV,54,122
129075,Gary,160,30196,16000US5430196,WV,54,722
129076,Gassaway,160,30220,16000US5430220,WV,54,913
129077,Gauley Bridge,160,30364,16000US5430364,WV,54,723
129078,Ghent,160,30724,16000US5430724,WV,54,555
129079,Gilbert,160,30772,16000US5430772,WV,54,373
129080,Gilbert Creek,160,30777,16000US5430777,WV,54,1170
129081,Glasgow,160,31324,16000US5431324,WV,54,740
129082,Glen Dale,160,31492,16000US5431492,WV,54,1537
129083,Glen Ferris,160,31732,16000US5431732,WV,54,123
129084,Glen Fork,160,31756,16000US5431756,WV,54,586
129085,Glen Jean,160,31876,16000US5431876,WV,54,340
129086,Glenville,160,32044,16000US5432044,WV,54,1812
129087,Glen White,160,32068,16000US5432068,WV,54,474
129088,Grafton,160,32716,16000US5432716,WV,54,5173
129089,Grantsville,160,32884,16000US5432884,WV,54,581
129090,Grant Town,160,32908,16000US5432908,WV,54,587
129091,Granville,160,32932,16000US5432932,WV,54,1966
129092,Great Cacapon,160,33100,16000US5433100,WV,54,284
129093,Green Bank,160,33124,16000US5433124,WV,54,223
129094,Green Spring,160,33436,16000US5433436,WV,54,252
129095,Greenview,160,33580,16000US5433580,WV,54,486
129096,Gypsy,160,34180,16000US5434180,WV,54,317
129097,Hambleton,160,34492,16000US5434492,WV,54,254
129098,Hamlin,160,34516,16000US5434516,WV,54,1643
129099,Handley,160,34756,16000US5434756,WV,54,301
129100,Harman,160,35092,16000US5435092,WV,54,106
129101,Harpers Ferry,160,35284,16000US5435284,WV,54,200
129102,Harrisville,160,35428,16000US5435428,WV,54,2423
129103,Hartford City,160,35500,16000US5435500,WV,54,612
129104,Harts,160,35596,16000US5435596,WV,54,627
129105,Hedgesville,160,36220,16000US5436220,WV,54,283
129106,Helen,160,36292,16000US5436292,WV,54,114
129107,Helvetia,160,36340,16000US5436340,WV,54,31
129108,Henderson,160,36436,16000US5436436,WV,54,170
129109,Hendricks,160,36460,16000US5436460,WV,54,243
129110,Henlawson,160,36484,16000US5436484,WV,54,244
129111,Hepzibah,160,36628,16000US5436628,WV,54,703
129112,Hico,160,37036,16000US5437036,WV,54,174
129113,Hillsboro,160,37372,16000US5437372,WV,54,262
129114,Hilltop,160,37444,16000US5437444,WV,54,686
129115,Hinton,160,37636,16000US5437636,WV,54,2589
129116,Holden,160,37948,16000US5437948,WV,54,644
129117,Hometown,160,38260,16000US5438260,WV,54,530
129118,Hooverson Heights,160,38476,16000US5438476,WV,54,2834
129119,Hundred,160,39340,16000US5439340,WV,54,262
129120,Huntersville,160,39412,16000US5439412,WV,54,146
129121,Huntington,160,39460,16000US5439460,WV,54,48944
129122,Hurricane,160,39532,16000US5439532,WV,54,6388
129123,Huttonsville,160,39628,16000US5439628,WV,54,260
129124,Iaeger,160,39652,16000US5439652,WV,54,241
129125,Idamay,160,39676,16000US5439676,WV,54,204
129126,Inwood,160,40204,16000US5440204,WV,54,2351
129127,Itmann,160,40444,16000US5440444,WV,54,302
129128,Jacksonburg,160,40636,16000US5440636,WV,54,106
129129,Jane Lew,160,40828,16000US5440828,WV,54,365
129130,Jefferson,160,41010,16000US5441010,WV,54,800
129131,Junior,160,42244,16000US5442244,WV,54,471
129132,Justice,160,42292,16000US5442292,WV,54,427
129133,Kenova,160,43180,16000US5443180,WV,54,3127
129134,Kermit,160,43300,16000US5443300,WV,54,294
129135,Keyser,160,43492,16000US5443492,WV,54,5320
129136,Keystone,160,43516,16000US5443516,WV,54,176
129137,Kimball,160,43780,16000US5443780,WV,54,105
129138,Kimberly,160,43828,16000US5443828,WV,54,261
129139,Kincaid,160,43852,16000US5443852,WV,54,392
129140,Kingwood,160,44044,16000US5444044,WV,54,2955
129141,Kistler,160,44188,16000US5444188,WV,54,507
129142,Kopperston,160,44548,16000US5444548,WV,54,495
129143,Lashmeet,160,45292,16000US5445292,WV,54,436
129144,Lavalette,160,45580,16000US5445580,WV,54,1159
129145,Leon,160,46300,16000US5446300,WV,54,128
129146,Lesage,160,46420,16000US5446420,WV,54,1358
129147,Lester,160,46468,16000US5446468,WV,54,334
129148,Lewisburg,160,46636,16000US5446636,WV,54,3948
129149,Littleton,160,47788,16000US5447788,WV,54,123
129150,Logan,160,48148,16000US5448148,WV,54,1818
129151,Lost Creek,160,48748,16000US5448748,WV,54,481
129152,Lubeck,160,49156,16000US5449156,WV,54,1308
129153,Lumberport,160,49252,16000US5449252,WV,54,1022
129154,Mabscott,160,49492,16000US5449492,WV,54,1387
129155,MacArthur,160,49564,16000US5449564,WV,54,1559
129156,McConnell,160,49732,16000US5449732,WV,54,615
129157,McMechen,160,50260,16000US5450260,WV,54,1702
129158,Madison,160,50524,16000US5450524,WV,54,2993
129159,Mallory,160,50860,16000US5450860,WV,54,1306
129160,Man,160,50932,16000US5450932,WV,54,991
129161,Mannington,160,51100,16000US5451100,WV,54,2036
129162,Marlinton,160,51676,16000US5451676,WV,54,1002
129163,Marmet,160,51724,16000US5451724,WV,54,1570
129164,Martinsburg,160,52060,16000US5452060,WV,54,17564
129165,Mason,160,52180,16000US5452180,WV,54,966
129166,Masontown,160,52228,16000US5452228,WV,54,602
129167,Matewan,160,52324,16000US5452324,WV,54,516
129168,Matheny,160,52372,16000US5452372,WV,54,379
129169,Matoaka,160,52420,16000US5452420,WV,54,212
129170,Maybeury,160,52588,16000US5452588,WV,54,149
129171,Meadow Bridge,160,52780,16000US5452780,WV,54,384
129172,Middlebourne,160,53572,16000US5453572,WV,54,875
129173,Middleway,160,53692,16000US5453692,WV,54,519
129174,Mill Creek,160,54100,16000US5454100,WV,54,745
129175,Milton,160,54484,16000US5454484,WV,54,2557
129176,Minden,160,54508,16000US5454508,WV,54,413
129177,Mineralwells,160,54580,16000US5454580,WV,54,1582
129178,Mitchell Heights,160,54892,16000US5454892,WV,54,381
129179,Monaville,160,55132,16000US5455132,WV,54,166
129180,Monongah,160,55276,16000US5455276,WV,54,1020
129181,Montcalm,160,55372,16000US5455372,WV,54,559
129182,Montgomery,160,55468,16000US5455468,WV,54,1801
129183,Montrose,160,55540,16000US5455540,WV,54,165
129184,Moorefield,160,55588,16000US5455588,WV,54,2814
129185,Morgantown,160,55756,16000US5455756,WV,54,30164
129186,Moundsville,160,56020,16000US5456020,WV,54,8888
129187,Mount Carbon,160,56212,16000US5456212,WV,54,346
129188,Mount Gay-Shamrock,160,56342,16000US5456342,WV,54,1349
129189,Mount Hope,160,56404,16000US5456404,WV,54,1271
129190,Mullens,160,57148,16000US5457148,WV,54,1993
129191,Neibert,160,57916,16000US5457916,WV,54,128
129192,Nettie,160,58180,16000US5458180,WV,54,757
129193,Newburg,160,58300,16000US5458300,WV,54,401
129194,New Cumberland,160,58372,16000US5458372,WV,54,1165
129195,Newell,160,58420,16000US5458420,WV,54,1317
129196,New Haven,160,58564,16000US5458564,WV,54,1456
129197,New Martinsville,160,58684,16000US5458684,WV,54,5295
129198,New Richmond,160,58756,16000US5458756,WV,54,289
129199,Nitro,160,59068,16000US5459068,WV,54,6711
129200,Northfork,160,59428,16000US5459428,WV,54,320
129201,North Hills,160,59458,16000US5459458,WV,54,867
129202,Nutter Fort,160,59836,16000US5459836,WV,54,1625
129203,Oak Hill,160,60028,16000US5460028,WV,54,8249
129204,Oakvale,160,60196,16000US5460196,WV,54,174
129205,Oceana,160,60364,16000US5460364,WV,54,1172
129206,Omar,160,60628,16000US5460628,WV,54,447
129207,Paden City,160,61636,16000US5461636,WV,54,2773
129208,Page,160,61660,16000US5461660,WV,54,161
129209,Pageton,160,61684,16000US5461684,WV,54,88
129210,Parcoal,160,62044,16000US5462044,WV,54,43
129211,Parkersburg,160,62140,16000US5462140,WV,54,31133
129212,Parsons,160,62284,16000US5462284,WV,54,1526
